1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,SUM,Day/Hour
0.0,0.0,0.0,0.0,0.0,0.03,0.32,1.16,1.98,2.68,3.19,3.45,3.41,3.05,2.54,1.55,0.87,0.19,0.0,0.0,0.0,0.0,0.0,0.0,24.4,11
0.0,0.0,0.0,0.0,0.0,0.02,0.38,1.1,1.87,2.56,2.97,3.22,3.3,1.83,1.33,1.15,0.68,0.16,0.0,0.0,0.0,0.0,0.0,0.0,20.6,12
0.0,0.0,0.0,0.0,0.0,0.01,0.21,0.69,1.06,1.75,2.47,3.37,2.94,2.66,1.28,0.56,0.13,0.04,0.0,0.0,0.0,0.0,0.0,0.0,17.2,13
0.0,0.0,0.0,0.0,0.0,0.02,0.4,1.13,1.9,2.53,3.05,3.13,2.76,2.42,1.64,1.16,1.03,0.39,0.02,0.0,0.0,0.0,0.0,0.0,21.6,14
0.0,0.0,0.0,0.0,0.0,0.03,0.21,0.26,0.33,0.51,1.69,2.94,3.32,2.53,1.36,0.76,0.71,0.15,0.0,0.0,0.0,0.0,0.0,0.0,14.8,15
0.0,0.0,0.0,0.0,0.0,0.01,0.23,0.54,0.95,1.38,1.94,2.35,3.01,2.92,2.24,1.57,0.68,0.22,0.01,0.0,0.0,0.0,0.0,0.0,18.1,16
0.0,0.0,0.0,0.0,0.0,0.04,0.46,1.31,2.08,2.77,3.28,3.54,3.49,3.12,2.14,1.07,0.57,0.16,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17
0.0,0.0,0.0,0.0,0.0,0.06,0.28,0.73,0.68,0.7,0.55,0.71,0.36,0.21,0.21,0.16,0.1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,4.8,18
0.0,0.0,0.0,0.0,0.0,0.03,0.21,0.52,0.86,1.0,1.27,2.16,2.13,1.15,0.5,0.25,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10.4,19
0.0,0.0,0.0,0.0,0.0,0.03,0.49,1.37,2.19,2.78,3.26,3.69,3.42,2.68,1.73,1.67,1.1,0.15,0.0,0.0,0.0,0.0,0.0,0.0,24.6,20
0.0,0.0,0.0,0.0,0.0,0.04,0.44,0.94,1.7,1.46,2.53,2.71,3.67,3.21,2.71,1.58,0.66,0.2,0.01,0.0,0.0,0.0,0.0,0.0,21.9,21
0.0,0.0,0.0,0.0,0.0,0.06,0.51,1.46,1.96,2.71,2.79,3.07,2.83,1.9,1.4,0.56,0.09,0.16,0.01,0.0,0.0,0.0,0.0,0.0,19.5,22
0.0,0.0,0.0,0.0,0.0,0.01,0.4,0.42,0.7,1.14,1.34,0.94,0.65,0.49,0.77,0.66,0.28,0.07,0.0,0.0,0.0,0.0,0.0,0.0,7.9,23
0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.07,0.21,0.61,0.33,0.27,0.24,0.22,0.4,0.09,0.05,0.0,0.0,0.0,0.0,0.0,0.0,2.6,24
0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.24,0.24,0.58,1.73,1.13,2.37,2.88,1.81,0.21,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,11.4,25
0.0,0.0,0.0,0.0,0.0,0.08,0.5,1.51,1.56,1.18,1.32,0.73,0.58,0.61,0.34,0.35,0.24,0.08,0.01,0.0,0.0,0.0,0.0,0.0,9.1,26
0.0,0.0,0.0,0.0,0.0,0.02,0.14,0.19,0.64,0.72,0.79,1.05,0.89,0.87,0.5,0.75,0.92,0.17,0.01,0.0,0.0,0.0,0.0,0.0,7.7,27
0.0,0.0,0.0,0.0,0.0,0.02,0.18,0.31,0.67,0.68,1.67,2.11,1.49,0.71,0.76,1.4,0.67,0.32,0.01,0.0,0.0,0.0,0.0,0.0,11.0,28
0.0,0.0,0.0,0.0,0.0,0.05,0.26,1.27,2.17,2.83,3.37,3.41,3.48,3.05,2.4,1.68,1.1,0.34,0.01,0.0,0.0,0.0,0.0,0.0,25.4,29
0.0,0.0,0.0,0.0,0.0,0.06,0.51,1.29,2.07,2.73,3.06,3.55,3.5,3.15,2.38,0.91,0.15,0.09,0.0,0.0,0.0,0.0,0.0,0.0,23.5,30
0,0,0,0,0,0.7,7.8,21.3,35.1,47.5,64.4,67.8,67.7,58.8,41.8,27.6,14.9,4.2,0.1,0,0,0,0,0,,總和
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,日/時
