1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,SUM,Day/Hour
0.0,0.0,0.0,0.0,0.0,0.06,0.59,1.07,2.22,2.62,2.72,3.52,3.29,1.93,1.26,0.59,0.29,0.11,0.01,0.0,0.0,0.0,0.0,0.0,20.3,13
0.0,0.0,0.0,0.0,0.0,0.03,0.41,1.22,2.51,2.71,3.48,3.64,3.28,2.15,0.84,0.19,0.11,0.1,0.01,0.0,0.0,0.0,0.0,0.0,20.7,14
0.0,0.0,0.0,0.0,0.0,0.02,0.37,1.2,1.93,2.73,3.58,3.38,1.84,1.22,0.39,0.26,0.19,0.09,0.01,0.0,0.0,0.0,0.0,0.0,17.2,15
0.0,0.0,0.0,0.0,0.0,0.03,0.48,0.9,1.36,2.76,2.63,3.54,3.44,2.25,0.55,0.56,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,18.8,16
0.0,0.0,0.0,0.0,0.0,0.05,0.37,0.75,1.7,2.06,3.18,3.03,2.42,1.65,1.2,0.46,0.17,0.11,0.02,0.0,0.0,0.0,0.0,0.0,17.2,17
0.0,0.0,0.0,0.0,0.0,0.04,0.38,0.53,0.64,1.83,2.84,3.6,3.48,1.24,0.6,0.18,0.1,0.07,0.01,0.0,0.0,0.0,0.0,0.0,15.5,18
0.0,0.0,0.0,0.0,0.0,0.03,0.29,1.25,1.48,2.45,2.08,1.97,1.32,0.54,0.26,0.25,0.3,0.17,0.01,0.0,0.0,0.0,0.0,0.0,12.4,19
0.0,0.0,0.0,0.0,0.0,0.02,0.21,0.65,1.69,2.69,3.09,3.51,3.17,2.85,1.84,0.64,0.29,0.14,0.0,0.0,0.0,0.0,0.0,0.0,20.8,20
0.0,0.0,0.0,0.0,0.0,0.04,0.56,1.46,2.19,2.85,3.27,3.5,3.57,3.0,2.32,1.63,0.9,0.16,0.01,0.0,0.0,0.0,0.0,0.0,25.5,21
0.0,0.0,0.0,0.0,0.0,0.03,0.42,1.38,2.24,2.8,3.31,3.6,3.54,3.29,2.77,2.04,1.22,0.36,0.01,0.0,0.0,0.0,0.0,0.0,27.0,22
0.0,0.0,0.0,0.0,0.0,0.03,0.52,1.37,2.15,2.83,3.32,3.56,3.58,2.88,2.11,1.52,0.74,0.15,0.01,0.0,0.0,0.0,0.0,0.0,24.8,23
0.0,0.0,0.0,0.0,0.0,0.03,0.5,1.34,2.13,2.83,3.29,3.58,3.61,3.34,2.75,1.35,0.25,0.1,0.01,0.0,0.0,0.0,0.0,0.0,25.1,24
0.0,0.0,0.0,0.0,0.0,0.02,0.37,1.18,2.16,2.64,3.35,2.66,3.34,3.28,2.18,0.86,0.22,0.08,0.0,0.0,0.0,0.0,0.0,0.0,22.3,25
0.0,0.0,0.0,0.0,0.0,0.01,0.28,1.1,2.06,2.47,3.35,3.55,3.56,3.2,2.69,1.97,1.13,0.22,0.01,0.0,0.0,0.0,0.0,0.0,25.6,26
0.0,0.0,0.0,0.0,0.0,0.04,0.54,1.34,2.18,2.84,3.33,3.57,3.56,3.21,2.71,1.76,0.75,0.19,0.01,0.0,0.0,0.0,0.0,0.0,26.0,27
0.0,0.0,0.0,0.0,0.0,0.03,0.46,1.32,2.12,2.76,3.29,3.54,3.21,3.19,2.65,1.94,0.83,0.2,0.0,0.0,0.0,0.0,0.0,0.0,25.5,28
0.0,0.0,0.0,0.0,0.0,0.03,0.52,1.32,2.11,2.78,3.29,3.51,3.52,3.13,2.58,1.92,0.74,0.08,0.0,0.0,0.0,0.0,0.0,0.0,25.5,29
0.0,0.0,0.0,0.0,0.0,0.02,0.49,1.33,2.14,2.82,3.31,3.51,3.51,3.2,2.67,1.71,0.8,0.11,0.0,0.0,0.0,0.0,0.0,0.0,25.6,30
0.0,0.0,0.0,0.0,0.0,0.02,0.5,1.31,2.12,2.8,3.3,3.48,3.49,2.89,2.65,1.63,0.97,0.13,0.0,0.0,0.0,0.0,0.0,0.0,25.3,31
0,0,0,0,0,1.1,15.2,37.5,62.4,83.1,97.3,105.8,103.5,83.8,60.1,38.3,18.2,5.4,0.4,0,0,0,0,0,,總和
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,日/時
