1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,SUM,Day/Hour
0.0,0.0,0.0,0.0,0.0,0.02,0.44,1.24,1.96,2.7,3.18,3.38,3.38,2.94,2.51,1.62,0.58,0.14,0.0,0.0,0.0,0.0,0.0,0.0,24.1,20
0.0,0.0,0.0,0.0,0.0,0.01,0.22,0.73,0.85,2.11,2.57,3.43,2.75,2.21,1.76,0.73,0.38,0.06,0.0,0.0,0.0,0.0,0.0,0.0,17.8,21
0.0,0.0,0.0,0.0,0.0,0.01,0.2,0.62,1.56,1.57,2.06,2.42,2.2,1.85,0.74,0.31,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,13.6,22
0.0,0.0,0.0,0.0,0.0,0.01,0.24,0.87,1.6,1.33,2.5,2.74,1.94,1.22,0.88,0.38,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,13.8,23
0.0,0.0,0.0,0.0,0.0,0.01,0.37,0.42,1.59,2.9,3.27,3.42,2.85,2.25,0.49,0.56,0.22,0.01,0.0,0.0,0.0,0.0,0.0,0.0,18.4,24
0.0,0.0,0.0,0.0,0.0,0.01,0.31,0.68,1.23,2.42,2.76,3.58,3.32,2.58,1.35,0.8,0.36,0.06,0.0,0.0,0.0,0.0,0.0,0.0,19.5,25
0.0,0.0,0.0,0.0,0.0,0.01,0.17,0.39,0.67,0.98,0.64,2.15,1.08,0.77,0.99,0.73,0.2,0.02,0.0,0.0,0.0,0.0,0.0,0.0,8.8,26
0.0,0.0,0.0,0.0,0.0,0.01,0.22,0.87,2.24,2.36,3.21,3.39,2.95,1.27,0.46,0.2,0.14,0.02,0.0,0.0,0.0,0.0,0.0,0.0,17.3,27
0.0,0.0,0.0,0.0,0.0,0.01,0.12,0.67,1.61,2.53,3.13,3.11,2.6,2.5,1.68,0.84,0.32,0.08,0.0,0.0,0.0,0.0,0.0,0.0,19.2,28
0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.59,0.95,1.39,0.52,0.25,0.84,1.57,1.08,0.86,0.45,0.08,0.0,0.0,0.0,0.0,0.0,0.0,8.8,29
0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.05,0.38,0.57,0.95,1.16,1.33,1.12,0.09,0.31,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.0,6.1,30
0,0,0,0,0,0.5,10.2,28.6,48.3,69.4,81.9,87.9,83.6,69.2,49.2,30.7,15.0,2.8,0,0,0,0,0.0,0,,總和
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,日/時
