1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,SUM,Day/Hour
0.0,0.0,0.0,0.0,0.0,0.05,0.22,0.62,1.72,0.83,1.05,0.81,1.42,0.61,0.51,0.46,0.27,0.08,0.0,0.0,0.0,0.0,0.0,0.0,8.7,1
0.0,0.0,0.0,0.0,0.0,0.04,0.19,0.21,0.49,0.38,0.59,0.68,0.59,0.53,0.38,0.19,0.17,0.09,0.01,0.0,0.0,0.0,0.0,0.0,4.5,2
0.0,0.0,0.0,0.0,0.0,0.04,0.12,0.29,0.5,0.68,0.67,0.64,0.5,0.61,0.27,0.13,0.14,0.06,0.01,0.0,0.0,0.0,0.0,0.0,4.7,3
0.0,0.0,0.0,0.0,0.0,0.08,0.19,0.52,1.87,2.51,2.44,2.08,1.73,1.57,1.81,0.88,0.41,0.13,0.02,0.0,0.0,0.0,0.0,0.0,16.2,4
0.0,0.0,0.0,0.0,0.0,0.06,0.34,0.63,1.41,2.18,3.68,2.47,1.76,0.35,0.26,0.32,0.24,0.22,0.03,0.0,0.0,0.0,0.0,0.0,14.0,5
0.0,0.0,0.0,0.0,0.0,0.03,0.14,0.42,1.39,2.18,1.83,2.06,2.08,1.48,0.86,0.46,0.36,0.06,0.02,0.0,0.0,0.0,0.0,0.0,13.4,6
0.0,0.0,0.0,0.0,0.0,0.03,0.16,0.35,0.55,1.99,3.11,3.66,3.59,2.22,0.57,0.29,0.14,0.09,0.01,0.0,0.0,0.0,0.0,0.0,16.8,7
0.0,0.0,0.0,0.0,0.0,0.15,0.37,1.33,1.83,2.78,2.52,2.69,2.46,2.95,2.23,1.5,1.07,0.18,0.02,0.0,0.0,0.0,0.0,0.0,22.1,8
0.0,0.0,0.0,0.0,0.0,0.06,0.67,1.59,2.41,2.35,1.99,2.23,0.63,0.77,0.43,0.36,0.23,0.05,0.03,0.0,0.0,0.0,0.0,0.0,13.8,9
0.0,0.0,0.0,0.0,0.0,0.09,0.28,0.63,1.52,1.38,2.18,3.31,3.61,2.81,1.42,1.3,0.52,0.2,0.01,0.0,0.0,0.0,0.0,0.0,19.3,10
0.0,0.0,0.0,0.0,0.0,0.06,0.17,0.51,0.89,1.01,1.82,2.07,1.49,1.24,0.96,1.18,0.66,0.22,0.03,0.0,0.0,0.0,0.0,0.0,12.3,11
0.0,0.0,0.0,0.0,0.0,0.04,0.25,0.62,1.27,1.33,2.75,2.61,2.53,1.65,1.0,0.57,0.76,0.24,0.02,0.0,0.0,0.0,0.0,0.0,15.6,12
0.0,0.0,0.0,0.0,0.0,0.08,0.39,0.27,0.5,0.82,1.57,2.02,3.01,3.51,1.19,0.82,0.74,0.33,0.03,0.0,0.0,0.0,0.0,0.0,15.3,13
0.0,0.0,0.0,0.0,0.0,0.05,0.17,0.28,0.46,0.72,1.03,1.49,2.21,1.83,1.32,1.07,0.57,0.29,0.07,0.0,0.0,0.0,0.0,0.0,11.6,14
0.0,0.0,0.0,0.0,0.0,0.12,0.9,1.68,2.52,1.41,2.51,3.6,3.32,3.5,2.57,2.31,1.34,0.32,0.06,0.0,0.0,0.0,0.0,0.0,26.2,15
0.0,0.0,0.0,0.0,0.0,0.15,0.4,1.33,0.84,2.86,3.52,2.76,1.85,2.43,2.21,1.4,0.44,0.21,0.03,0.0,0.0,0.0,0.0,0.0,20.4,16
0.0,0.0,0.0,0.0,0.0,0.04,0.24,0.54,0.57,1.03,1.23,0.83,2.02,2.46,1.68,0.89,0.39,0.14,0.01,0.0,0.0,0.0,0.0,0.0,12.1,17
0.0,0.0,0.0,0.0,0.0,0.06,0.32,0.44,1.27,1.35,2.16,3.09,2.12,2.57,1.78,1.03,0.49,0.29,0.07,0.0,0.0,0.0,0.0,0.0,17.0,18
0.0,0.0,0.0,0.0,0.0,0.07,0.43,1.78,1.88,2.11,3.43,3.66,3.62,3.38,2.06,0.54,0.1,0.04,0.02,0.0,0.0,0.0,0.0,0.0,23.1,19
0.0,0.0,0.0,0.0,0.0,0.1,0.83,1.75,1.95,2.2,3.49,3.68,3.66,3.46,2.1,0.77,0.57,0.15,0.02,0.0,0.0,0.0,0.0,0.0,24.7,20
0.0,0.0,0.0,0.0,0.0,0.1,0.47,1.39,2.04,3.14,3.35,2.79,3.27,3.44,2.87,0.66,0.3,0.1,0.02,0.0,0.0,0.0,0.0,0.0,23.9,21
0.0,0.0,0.0,0.0,0.0,0.16,0.81,1.64,2.3,2.96,3.39,3.65,3.54,3.16,2.44,1.53,0.8,0.31,0.05,0.0,0.0,0.0,0.0,0.0,26.7,22
0.0,0.0,0.0,0.0,0.0,0.18,0.77,1.64,2.4,2.92,3.37,3.64,3.52,3.38,2.84,2.2,0.62,0.09,0.01,0.0,0.0,0.0,0.0,0.0,27.6,23
0.0,0.0,0.0,0.0,0.0,0.13,0.79,1.51,2.3,2.97,3.44,3.68,3.65,3.4,2.86,2.1,1.14,0.06,0.02,0.0,0.0,0.0,0.0,0.0,28.1,24
0.0,0.0,0.0,0.0,0.0,0.16,0.82,1.63,2.4,3.1,3.22,3.67,3.32,3.16,2.84,2.21,1.24,0.21,0.04,0.0,0.0,0.0,0.0,0.0,28.0,25
0.0,0.0,0.0,0.0,0.0,0.13,0.71,1.1,2.14,3.01,3.41,3.72,3.8,3.51,2.85,0.6,0.5,0.13,0.04,0.0,0.0,0.0,0.0,0.0,25.7,26
0.0,0.0,0.0,0.0,0.0,0.1,0.71,1.6,2.38,2.91,3.39,3.69,3.73,3.31,2.07,1.05,1.36,0.27,0.03,0.0,0.0,0.0,0.0,0.0,26.6,27
0.0,0.0,0.0,0.0,0.0,0.14,0.63,1.55,1.98,2.22,2.91,3.66,3.72,3.46,2.49,0.48,0.1,0.03,0.01,0.0,0.0,0.0,0.0,0.0,23.4,28
0.0,0.0,0.0,0.0,0.0,0.13,0.43,1.51,2.35,2.97,3.49,3.73,3.75,2.5,0.76,0.19,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,21.9,29
0.0,0.0,0.0,0.0,0.0,0.12,0.8,1.58,2.34,2.87,3.33,3.5,3.47,2.94,2.79,2.09,1.37,0.51,0.04,0.0,0.0,0.0,0.0,0.0,27.8,30
0,0,0,0,0,2.8,13.7,30.9,48.5,61.2,76.9,82.2,80.0,72.2,50.4,29.6,17.1,5.1,0.8,0,0,0,0,0,,總和
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,日/時
